iso,country,antimony_us,antimony_cn,beryllium_us,beryllium_cn,bismuth_us,bismuth_cn,cadmium_us,cadmium_cn,chromium_us,chromium_cn,cobalt_us,cobalt_cn,graphite_us,graphite_cn,lithium_us,lithium_cn,magnesium_us,magnesium_cn,manganese_us,manganese_cn,molybdenum_us,molybdenum_cn,niobium_us,niobium_cn,palladium_us,palladium_cn,platinum_us,platinum_cn,ree_us,ree_cn,rhodium_us,rhodium_cn,titanium_us,titanium_cn,tungsten_us,tungsten_cn,uranium_us,uranium_cn,zirconium_us,zirconium_cn,crit_us,crit_cn,aluminum_us,aluminum_cn,copper_us,copper_cn,gold_us,gold_cn,silver_us,silver_cn,nickel_us,nickel_cn,zinc_us,zinc_cn,lead_us,lead_cn,steel_us,steel_cn,tin_us,tin_cn,metals_us,metals_cn,coffee_us,coffee_cn,maize_us,maize_cn,milk_us,milk_cn,palm_us,palm_cn,pork_us,pork_cn,poultry_us,poultry_cn,rice_us,rice_cn,soy_us,soy_cn,sugar_us,sugar_cn,wheat_us,wheat_cn,beef_us,beef_cn,ag_us,ag_cn,gas_us,gas_cn,oil_us,oil_cn,coal_us,coal_cn,energy_us,energy_cn,mil_ex_us,mil_ex_cn,arms_ex_us,arms_ex_cn,arms_im_us,arms_im_cn,arms_us,arms_cn,unga_us,unga_cn,aid_us,aid_cn,trade_us,trade_cn,fdi_us,fdi_cn,student_in_us,student_in_cn,student_out_us,student_out_cn,students_us,students_cn,overall_us,overall_cn,resources_us,resources_cn,mil_us,mil_cn,diplo_us,diplo_cn,soft_us,soft_cn
GHA,Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.036000000000000004,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005882352941176472,0.04471964224286207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002257336343115125,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.012,1.0,0.1904481807507607,0.08,0.76,0.0,0.0,0.049999999999999996,0.475,0.20652173913043478,0.6829268292682927,0.08910891089108912,0.06999999999999999,0.585028860932065,0.6526721152266114,,0.27619512223766257,0.7890988602335495,0.2756863128318639,0.5212884436839824,0.3360073094416181,0.6679491257554319,0.3118011133092139,0.3599898120045306,0.3409496815919602,0.0032711760473781567,0.022794473921599615,0.56,0.35490569640040565,0.16685901719006255,0.424964836151429,0.6265518028808723,0.4135975785759452
GRC,Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4422069815053778,0.30185322482052046,0.28,0.0,0.0,0.0,0.17500000000000002,0.0,0.41304347826086957,0.4146341463414634,0.009900990099009901,0.0,0.6075954136783343,0.6179033358028404,0.0,0.36009630983466,0.7382077572650906,0.2756863128318639,0.399089762174417,0.254948156041627,0.5797193559204759,0.27048249667874713,0.2796466029746633,0.24669152986085444,0.0,0.0,0.32917705680286813,0.16098838657094425,0.23871712324606692,0.23402663474487503,0.3958112685048901,0.4162024368844269
GRD,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6326551622561386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18478260869565216,0.7560975609756099,0.0297029702970297,0.06999999999999999,0.34164219961767117,0.0,,,0.3917860220592321,0.0,0.8067770343826254,0.1779527545994163,0.6109484908161784,0.09070859165461785,0.24854143888371344,0.12661017990840723,0.0,0.0,0.33741608653660726,0.0,0.1210593451983235,0.4662636540475834,0.47634309687814347,0.045358842886168316
GTM,Guatemala,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006535947712418302,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008390541571319602,0.0,0.212,0.024,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.04,0.0,0.0,0.0,0.0,0.17607223476297973,0.036117381489842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4422069815053778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23913043478260865,0.6463414634146342,0.0693069306930693,0.0,0.7754420104665259,0.5312768490371049,,,0.6640730252196442,0.0,0.0,0.0,0.33850068243727555,0.0,0.2830623647974567,0.16761590673266216,0.07439451531726539,0.014514843146604546,0.23584372346953483,0.0,0.17408734738504522,0.364806224749364,0.5570271863993438,0.2656650564732454
GIN,Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571344542252282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1630434782608696,0.7560975609756099,0.07920792079207921,0.09000000000000001,0.37189078421545513,0.5075789674362672,,0.3357235571428976,0.286758914174154,0.0,0.0,0.0,0.14617080419855588,0.0,0.18390081581633952,0.21209524564828963,0.0,0.0,0.3047170892012171,0.0,0.13673085099921034,0.47755199760586564,0.25905676370440744,0.28112902368749404
GNB,Guinea Bissau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30185322482052046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18478260869565216,0.7195121951219513,0.1188118811881188,0.01,0.03558481079855196,0.09929387094634436,,0.07440096246625513,0.02984724163643872,0.25637415355932713,0.0,0.0,0.015214157598801835,0.1306826548336419,0.09062713025367992,0.12979938159243068,0.0,0.0,0.16098838657094425,0.0,0.17135394521047195,0.4117492144246596,0.025402030659768243,0.10146933468012491
GUY,Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006102212051868803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.002257336343115125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904481807507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15217391304347827,0.7560975609756099,0.1188118811881188,0.13,0.5226491649998397,0.285447660667422,,,0.43147187662174613,0.0,0.0,0.0,0.2199359394859404,0.0,0.1674284970170441,0.16178943701186566,0.0033595329651394472,0.0,0.10157236306707237,0.0,0.15294903723501183,0.5001286847224301,0.3713297767010876,0.142738139312504
HTI,Haiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4422069815053778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2934782608695652,0.7317073170731708,1.0,0.0,0.622306873880696,0.36754957695137785,,0.10692676970597563,0.6298069214515468,0.0,0.0,0.0,0.321034080016358,0.0,0.369971326780721,0.15142997957873905,0.0,0.0,0.23584372346953483,0.0,0.7300613496932514,0.41298817896154427,0.47171776493705825,0.15817463865076917
HND,Honduras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030511060259344014,0.0,0.16,0.004,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.11963882618510162,0.002257336343115125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3808963615015214,0.0,0.1,0.0,0.0,0.0,0.0625,0.0,0.23913043478260865,0.5609756097560975,0.1089108910891089,0.0,0.7702796582966136,0.4432785513513072,0.030877910702156324,,0.7217671712304813,0.0,0.45709787905526134,0.1510388660166299,0.6009077448842184,0.07698966420789509,0.29078577264973393,0.14963062433097502,0.04930659555736589,0.0009071776966627841,0.23647805946747807,0.0,0.19644050294600007,0.31662427053718384,0.46740195997245904,0.26016018789126055
HUN,Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6037064496410409,0.1904481807507607,0.18,0.0,0.0,0.0,0.11249999999999999,0.0,0.46739130434782605,0.3658536585365853,0.009900990099009901,0.0,0.7199357556909042,0.6956858364200957,0.3365235555963136,0.09024026041190472,0.5808331594126994,0.20983484651305545,0.6545574399273513,0.681048710362787,0.6297207461707808,0.4541137503287031,0.36152844315825744,0.22552119803542484,0.0,0.0,0.3819767731418885,0.10157236306707237,0.2693919698718338,0.20649408948077205,0.5621163692721638,0.4133880563678452
ISL,Iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7941546303918016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4239130434782608,0.4146341463414634,0.009900990099009901,0.0,0.523287404930077,0.28927002374749883,,,0.4937425680798466,0.0,0.46497390137563643,0.3360073094416181,0.48869050066775177,0.17127439186719132,0.30933478941482234,0.12086144367962258,0.0,0.0,0.42354913620896084,0.0,0.24485209257122026,0.23402663474487503,0.5060396814346171,0.23029529407212956
IND,India,0.14800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055999999999999994,0.10400000000000001,0.004,0.0,0.0,0.0,0.004,0.0,0.0,,0.024,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.004,0.0,0.0,0.004,0.0,0.044000000000000004,0.0,0.0,0.0,0.0,0.044000000000000004,0.04771241830065361,0.026831785345717247,0.02,0.004,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.004,0.016,0.024,0.06,0.0,0.016,0.0,0.0,0.0,0.02135774218154081,0.02212051868802441,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.096,0.0,0.004,0.0,0.004,0.0,0.004,0.0,0.0,0.0,0.06546275395033863,0.006772009029345374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904481807507607,0.7440602063258983,0.32,0.0,0.0,0.0,0.19999999999999998,0.0,0.09782608695652174,0.6707317073170732,0.009900990099009901,0.0,0.946901078314569,0.9240372739341782,0.6351236220271779,0.3626449337473181,1.0,0.5989177832371136,0.7194460095396129,0.627175077606462,0.8764603071336918,0.6249813715739294,0.3880829546557741,0.42461478657763896,0.05406604993202486,0.022394471309900417,0.20823902973373903,0.3968321100404791,0.06080301281661908,0.3785724973814155,0.8195771621184443,0.637285078594079
IDN,Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.0006535947712418302,0.023391812865497085,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.04,0.06559877955758962,0.008390541571319602,0.188,0.244,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.6749435665914223,0.7020316027088037,0.0,0.048,0.008,0.008,0.004,0.1,0.012,0.156,0.7617927230030428,0.7440602063258983,0.3,0.14,0.0,0.0,0.18749999999999997,0.08750000000000001,0.11956521739130434,0.7195121951219513,0.019801980198019802,0.01,0.8551197128004616,0.9046145599513351,0.4770695789154011,0.5065900377514898,0.9395450625330435,0.583895498887645,0.0,0.0,0.47891818033538763,0.2976314612088758,0.4586102263171124,0.5222311491003243,0.30269417355716877,0.3575981836130801,0.5062894522682895,0.44349877670714577,0.07866124035716454,0.4117492144246596,0.6037630157279301,0.5696691268931849
IRN,Iran,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02270381836945305,0.0,0.004,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015255530129672007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.8844139630107556,0.4422069815053778,0.0,0.12,0.0,0.0,0.0,0.075,0.04347826086956521,0.7439024390243903,0.009900990099009901,0.01,0.4286129666369427,0.8557508726691577,,0.410420747000919,0.9671943640460577,0.37734924445445034,0.2429364668669383,0.411953591100136,0.6168449802142619,0.4023345902305454,0.273885363395447,0.3972040066709495,0.0,0.09011323690209765,0.47168744693906967,0.27584372346953484,0.03012816619085221,0.4255154870567111,0.5227813803556697,0.556224496114205
IRQ,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.228,0.0,0.0,0.096,0.228,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.0,0.11956521739130434,0.7682926829268294,0.16831683168316833,0.0,0.7638068250357055,0.7984325755448622,,0.3002597200756495,0.6924665409240481,0.07342065845461965,0.0,0.0,0.3529738263201419,0.03742501509327636,0.2935522805491262,0.2677127965668086,0.038580453083674866,0.09162857607372782,0.3333333333333333,0.0,0.16248557371074532,0.4336375879096215,0.5584463078871292,0.3787437379187467
IRL,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010457516339869284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011286681715575623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30185322482052046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3804347826086956,0.39024390243902435,0.009900990099009901,0.0,0.904750780882926,0.6824369282921727,1.0,0.4381906748362999,0.6423418790325304,0.042948331974208206,0.7498994064001845,0.7790297172586069,0.7096728933997104,0.4189902616835545,0.4164406184207201,0.2437009211990031,0.0042026637346051065,0.00453588848331392,0.16098838657094425,0.0,0.2203122152706068,0.22026036211282354,0.8715619290044607,0.5132574071237677
ISR,Israel,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41600000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.073202614379085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0015255530129672007,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002257336343115125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4422069815053778,0.0,0.9,0.0,0.35000000000000003,0.0,0.78125,0.0,0.8586956521739131,0.012195121951219521,0.22772277227722773,0.0,0.8881126653766855,0.7237452046427599,0.46567307892416165,0.39414338997329906,0.7523501718832258,0.1468413169092393,0.72502011978519,0.3926186656167277,0.7530660529042104,0.2749811621579457,0.5641618634872525,0.17639846425552258,0.0309389126560177,0.0,0.6525103901362015,0.0,0.613193221162607,0.006883136316025742,0.7023543408672651,0.4643364669649512
ITA,Italy,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.484,0.008,0.3,0.012,0.016,0.0,0.068,0.032,0.052000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15424836601307196,0.008943928448572414,0.004,0.0,0.0,0.0,0.0,0.0,0.008,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.005339435545385202,0.004576659038901602,0.024,0.036000000000000004,0.0,0.0,0.0,0.008,0.0,0.0,0.004,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018058690744921,0.02483069977426637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3808963615015214,0.1904481807507607,1.0,0.0,0.15,0.0,0.7187499999999999,0.0,0.44565217391304346,0.40243902439024387,0.009900990099009901,0.0,0.9336641748497022,0.8740133703670393,0.5979171190545592,0.49182497566327765,0.8436823271393499,0.4002315092058688,0.6501727118441664,0.9792842746307133,0.7614688911524918,0.7031862709785952,0.5054299756487909,0.33900375192511556,0.07139252251864468,0.015412604571876171,0.586478059467478,0.10157236306707237,0.25712203122152705,0.2271434984288493,0.7644266926784433,0.689744016662793
JAM,Jamaica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.002257336343115125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994582476471942,0.0,0.08,0.0,0.0,0.0,0.049999999999999996,0.0,0.19565217391304346,0.7317073170731708,0.0495049504950495,0.18000000000000002,0.6398393016779067,0.39943403299489383,,0.2415819690420835,0.7681493223055376,0.0,0.0,0.0,0.39155192266415745,0.0,0.32153134504259767,0.19493620049293936,0.0009071776966627841,0.0,0.5597110654118368,0.0,0.1383708923039543,0.5145832709860841,0.5157473139615527,0.21369342266661165
JPN,Japan,0.036000000000000004,0.0,0.0,0.0,0.0,0.004,0.0,0.07200000000000001,0.012,0.0,0.37200000000000005,0.016,0.12,0.004,0.0,0.016,0.008,,0.0,0.0,0.004,0.0,0.0,0.0,0.064,0.184,0.024,0.192,0.408,0.008,0.004,0.11599999999999999,0.816,0.012,0.024,0.004,0.0,0.0,0.0,0.0,0.30915032679738563,0.10801513587891301,0.0,0.0,0.008,0.084,0.004,0.008,0.0,0.02,0.032,0.032,0.0,0.008,0.0,0.0,0.064,0.027999999999999997,0.004,0.004,0.02135774218154081,0.03508771929824562,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00451467268623025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571344542252282,0.5346556376275643,1.0,0.0,0.0,0.0,0.625,0.0,0.35869565217391297,0.4268292682926829,0.009900990099009901,0.0,1.0,1.0,0.8308713425568155,0.3319824986885579,1.0,0.38460712521304746,0.7956396573289816,1.0,0.9152988095191125,0.7057815014201337,0.5827307672410152,0.3950724372667321,0.13282449009393174,0.0593244907089744,0.6380504225345505,0.2851496734013676,0.20804227662030003,0.24090977106090078,0.9154818244118381,0.6793227663369821
JOR,Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.64,0.06,0.049999999999999996,0.0,0.43125,0.0375,0.15217391304347827,0.7195121951219513,0.6138613861386139,0.0,0.661643200965555,0.5920365456800414,,0.2731346461478514,0.7441958650005824,0.0,0.5120446609469358,0.5281359170237291,0.6403486652660647,0.2692088995378761,0.4832473148127997,0.23745429815588032,0.0,0.0,0.7633333333333333,0.02,0.43236348174694766,0.4061050426455185,0.6510611996307255,0.37816460674694874
